[11:15:52] [main/INFO]: ModLauncher running: args [--username, Casmin7, --version, forge-43.2.6, --gameDir, D:\Games\Mc\Instances\Starlight Society, --assetsDir, D:\Games\Mc\Install\assets, --assetIndex, 1.19, --uuid, 82f7ff2fdabd4b699217fbbd8d63ccff, --accessToken, ????????, --clientId, Y2IxMmNmNWYtOGZiNS00ZDYyLTg1NTgtM2E3MDIxMzRlNGZi, --xuid, 2535466807799235, --userType, msa, --versionType, release, --width, 1024, --height, 768, --launchTarget, forgeclient, --fml.forgeVersion, 43.2.6, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853]
[11:15:52] [main/INFO]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.3 by Microsoft; OS Windows 10 arch amd64 version 10.0
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack do-a-barrel-roll-2.6.2+1.19.2-forge.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack supermartijn642corelib-1.1.4-forge-mc1.19.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack YungsBridges-1.19.2-Forge-3.1.0.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack resourcefulconfig-forge-1.19.2-1.0.19.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack spark-1.10.29-forge.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack curiouslanterns-1.19.2-1.2.1.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack curios-forge-1.19.2-5.1.3.0.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack Patchouli-1.19.2-77.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack oculus-mc1.19.2-1.2.8a.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack collective-1.19.2-6.49.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack Explosiont-1.19.2-2.4.5.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack YungsExtras-1.19.2-Forge-3.1.0.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack PingHUD-2.0.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack seamless_loading_screen-1.19.2-4.0.1.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack YungsBetterStrongholds-1.19.2-Forge-3.2.0.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack resourcefullib-forge-1.19.2-1.1.22.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack eatinganimation-1.19-3.1.0.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack InventoryProfilesNext-forge-1.19-1.9.2.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack architectury-6.5.69-forge.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack AI-Improvements-1.19.2-0.5.2.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack light-overlay-7.0.1-forge.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack chunkloaders-1.2.3-forge-mc1.19.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack JadeAddons-1.19.2-forge-3.4.0.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack EasyShulkerBoxes-v4.3.7-1.19.2-Forge.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack letmedespawn-1.18.x-1.19.x-forge-1.0.3.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack YungsBetterMineshafts-1.19.2-Forge-3.2.0.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack geckolib-forge-1.19-3.1.40.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack rhino-forge-1902.2.2-build.264.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack Fastload-Reforged-2.6.9+1.19.2.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack trashslot-forge-1.19-12.0.2.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack platforms-1.19-1.10.2.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack jei-1.19.2-forge-11.6.0.1011.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack VisualWorkbench-v4.2.3-1.19.2-Forge.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack simple-rpc-forge-1.19.x-3.2.1.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack createchunkloading-1.3.0-forge.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack Fallingleaves-1.19.1-1.3.1.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack FastSuite-1.19.2-4.0.0.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack Clumps-forge-1.19.2-9.0.0+14.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack shutupexperimentalsettings-1.0.5.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack comforts-forge-6.0.3+1.19.2.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack NaturesCompass-1.19.2-1.10.0-forge.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack artifacts-1.19.2-5.0.1.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack SereneSeasons-1.19.2-8.1.0.24.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack configured-2.0.1-1.19.2.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack MyServerIsCompatible-1.19-1.0.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack lazydfu-1.19-1.0.2.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack YungsBetterDesertTemples-1.19.2-Forge-2.2.2.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack ars_nouveau-1.19.2-3.12.3.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack rubidium_extras-1.19.2_v1.3.2.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack 3dskinlayers-forge-1.5.2-mc1.19.1.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack forge-1.19.2-43.2.6-universal.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack client-1.19.2-20220805.130853-srg.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack smoothchunk-1.19.1-2.0.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack logprot-1.19.2-1.9.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack SimpleBackups-1.19.1-2.1.8.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack voicechat-forge-1.19.2-2.3.28.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack libIPN-forge-1.19-2.0.2.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack EnchantmentDescriptions-Forge-1.19.2-13.0.14.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack radiantgear-forge-2.0.1+1.19.2.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack moonlight-1.19.2-2.2.13-forge.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack labels-1.19.2-1.8.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack MouseTweaks-forge-mc1.19-2.23.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack bettercombat-forge-1.6.1+1.19.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack ToolBelt-1.19.2-1.19.7.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack nightlights_1.19.2_1.1.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack Jade-1.19.1-forge-8.8.0.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack CreativeCore_FORGE_v2.9.3_mc1.19.2.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack smoothboot(reloaded)-mc1.19.2-0.0.2.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack NethersDelight-1.19-3.0.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack Ding-1.19.2-Forge-1.4.0.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack betterfpsdist-1.19.2-1.8.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack Iceberg-1.19.2-forge-1.1.4.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack create-1.19.2-0.5.0.i.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack Steam_Rails-1.19.2-1.1.1.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack createplus-1.19.2_v0.5.2a.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack ars_creo-1.19.2-3.1.3.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack LegendaryTooltips-1.19.2-forge-1.4.0.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack Xaeros_Minimap_23.1.0_Forge_1.19.1.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack gravestone-1.19.2-1.0.1.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack FastWorkbench-1.19.2-7.0.1.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack JustEnoughProfessions-forge-1.19-2.0.1.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack AutoRegLib-1.8.2-55.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack Quark-3.4-393.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack ars_elemental-1.19.2-0.5.8.1.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack immersive_paintings-0.4.4+1.19.2-forge.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack entityculling-forge-1.6.1-mc1.19.2.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack backpacked-2.1.10-1.19.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack canary-mc1.19.2-0.1.9.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack invhud.forge.1.19-3.4.7.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack FastFurnace-1.19.2-7.0.0.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack creeperoverhaul-2.0.8-forge.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack appleskin-forge-mc1.19-2.4.2.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack ferritecore-5.0.3-forge.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack SoL-Carrot-1.19.2-1.14.0.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack PuzzlesLib-v4.3.12-1.19.2-Forge.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack Smooth Swapping-1.19.2-1.0.2.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack Delightful-1.19.2-3.2.2.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack overloadedarmorbar-1.19.3-7.1.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack OpenLoader-Forge-1.19.2-15.0.1.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack createaddition-1.19.2-20230202b.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack ad_astra-forge-1.19.2-1.12.4.jar
[11:16:56] [Render thread/ERROR]: Failed to get filter section from pack Ad-Astra-Giselle-Addon-forge-1.19.2-1.12.jar
[11:16:56] [Render thread/WARN]: Found validation problem in {minecraft:chests/pillager_outpost}.pools[5].entries[0]: Unknown loot table called supplementaries:inject/pillager_flax
[11:16:56] [Render thread/WARN]: Found validation problem in {minecraft:chests/stronghold_crossing}.pools[2].entries[0]: Unknown loot table called supplementaries:inject/stronghold_bomb
[11:16:56] [Render thread/WARN]: Found validation problem in {minecraft:chests/jungle_temple}.pools[1].entries[0]: Unknown loot table called supplementaries:inject/temple_blue_bomb
[11:16:56] [Render thread/WARN]: Found validation problem in {minecraft:chests/nether_bridge}.pools[2].entries[0]: Unknown loot table called supplementaries:inject/fortress_bomb
[11:16:56] [Render thread/WARN]: Found validation problem in {minecraft:chests/woodland_mansion}.pools[3].entries[0]: Unknown loot table called supplementaries:inject/mansion_quiver
[11:16:56] [Render thread/WARN]: Found validation problem in {minecraft:chests/simple_dungeon}.pools[4].entries[0]: Unknown loot table called supplementaries:inject/dungeon_flax
[11:16:56] [Render thread/WARN]: Found validation problem in {minecraft:chests/simple_dungeon}.pools[3].entries[0]: Unknown loot table called supplementaries:inject/dungeon_quiver
[11:16:56] [Render thread/WARN]: Found validation problem in {minecraft:chests/abandoned_mineshaft}.pools[3].entries[0]: Unknown loot table called supplementaries:inject/mineshaft_rope
[11:16:56] [Render thread/WARN]: Found validation problem in {minecraft:chests/shipwreck_treasure}.pools[2].entries[0]: Unknown loot table called supplementaries:inject/shipwreck_treasure_globe
[11:16:56] [Render thread/WARN]: Found validation problem in {minecraft:chests/nether_bridge}.pools[1].entries[0]: Unknown loot table called supplementaries:inject/fortress_blue_bomb
[11:16:56] [Render thread/WARN]: Found validation problem in {minecraft:chests/abandoned_mineshaft}.pools[4].entries[0]: Unknown loot table called supplementaries:inject/mineshaft_flax
[11:16:56] [Render thread/WARN]: Found validation problem in {minecraft:chests/jungle_temple}.pools[3].entries[0]: Unknown loot table called supplementaries:inject/temple_spikes
[11:16:56] [Render thread/WARN]: Found validation problem in {minecraft:chests/shipwreck_supply}.pools[1].entries[0]: Unknown loot table called supplementaries:inject/shipwreck_storage_flax
[11:16:56] [Render thread/WARN]: Found validation problem in {minecraft:chests/end_city_treasure}.pools[1].entries[0]: Unknown loot table called supplementaries:inject/end_city_stasis
[11:16:56] [Render thread/WARN]: Found validation problem in {minecraft:chests/abandoned_mineshaft}.pools[6].entries[0]: Unknown loot table called supplementaries:inject/mineshaft_bomb
[11:16:56] [Render thread/WARN]: Found validation problem in {minecraft:chests/abandoned_mineshaft}.pools[5].entries[0]: Unknown loot table called supplementaries:inject/mineshaft_blue_bomb
[11:16:56] [Render thread/WARN]: Found validation problem in {minecraft:chests/jungle_temple}.pools[2].entries[0]: Unknown loot table called supplementaries:inject/temple_bomb
[11:16:56] [Render thread/WARN]: Found validation problem in {minecraft:chests/simple_dungeon}.pools[5].entries[0]: Unknown loot table called supplementaries:inject/dungeon_blue_bomb
[11:16:56] [Render thread/WARN]: Found validation problem in {minecraft:chests/stronghold_crossing}.pools[1].entries[0]: Unknown loot table called supplementaries:inject/stronghold_blue_bomb
[11:16:56] [Render thread/INFO]: Registered 0 additional loot tables.
[11:16:56] [Render thread/WARN]: Failed loading villager cartographer registered at cartographer
[11:16:56] [Render thread/WARN]: Exception caught when registering villager
java.lang.NullPointerException: Cannot read field "f_19853_" because "p_219708_" is null
	at net.minecraft.world.entity.npc.VillagerTrades$TreasureMapForEmeralds.m_213663_(VillagerTrades.java:877) ~[client-1.19.2-20220805.130853-srg.jar%23429!/:?]
	at jeresources.collection.TradeList.addMerchantRecipe(TradeList.java:58) ~[JustEnoughResources-1.19.2-1.2.1.193.jar%23358!/:1.2.1.193]
	at jeresources.collection.TradeList.addITradeList(TradeList.java:69) ~[JustEnoughResources-1.19.2-1.2.1.193.jar%23358!/:1.2.1.193]
	at jeresources.entry.AbstractVillagerEntry.addITradeLists(AbstractVillagerEntry.java:30) ~[JustEnoughResources-1.19.2-1.2.1.193.jar%23358!/:1.2.1.193]
	at jeresources.entry.AbstractVillagerEntry.<init>(AbstractVillagerEntry.java:23) ~[JustEnoughResources-1.19.2-1.2.1.193.jar%23358!/:1.2.1.193]
	at jeresources.entry.VillagerEntry.<init>(VillagerEntry.java:19) ~[JustEnoughResources-1.19.2-1.2.1.193.jar%23358!/:1.2.1.193]
	at jeresources.util.VillagersHelper.initRegistry(VillagersHelper.java:23) ~[JustEnoughResources-1.19.2-1.2.1.193.jar%23358!/:1.2.1.193]
	at jeresources.compatibility.Compatibility.init(Compatibility.java:33) ~[JustEnoughResources-1.19.2-1.2.1.193.jar%23358!/:1.2.1.193]
	at jeresources.proxy.CommonProxy.initCompatibility(CommonProxy.java:14) ~[JustEnoughResources-1.19.2-1.2.1.193.jar%23358!/:1.2.1.193]
	at jeresources.jei.JEIConfig.registerCategories(JEIConfig.java:98) ~[JustEnoughResources-1.19.2-1.2.1.193.jar%23358!/:1.2.1.193]
	at mezz.jei.library.load.PluginLoader.lambda$createRecipeCategories$3(PluginLoader.java:88) ~[jei-1.19.2-forge-11.6.0.1011.jar%23356!/:11.6.0.1011]
	at mezz.jei.library.load.PluginCaller.callOnPlugins(PluginCaller.java:25) ~[jei-1.19.2-forge-11.6.0.1011.jar%23356!/:11.6.0.1011]
	at mezz.jei.library.load.PluginLoader.createRecipeCategories(PluginLoader.java:88) ~[jei-1.19.2-forge-11.6.0.1011.jar%23356!/:11.6.0.1011]
	at mezz.jei.library.load.PluginLoader.createRecipeManager(PluginLoader.java:117) ~[jei-1.19.2-forge-11.6.0.1011.jar%23356!/:11.6.0.1011]
	at mezz.jei.library.startup.JeiStarter.start(JeiStarter.java:114) ~[jei-1.19.2-forge-11.6.0.1011.jar%23356!/:11.6.0.1011]
	at mezz.jei.forge.startup.StartEventObserver.transitionState(StartEventObserver.java:137) ~[jei-1.19.2-forge-11.6.0.1011.jar%23356!/:11.6.0.1011]
	at mezz.jei.forge.startup.StartEventObserver.onEvent(StartEventObserver.java:100) ~[jei-1.19.2-forge-11.6.0.1011.jar%23356!/:11.6.0.1011]
	at net.minecraftforge.eventbus.EventBus.doCastFilter(EventBus.java:260) ~[eventbus-6.0.3.jar%2379!/:?]
	at net.minecraftforge.eventbus.EventBus.lambda$addListener$11(EventBus.java:252) ~[eventbus-6.0.3.jar%2379!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:315) ~[eventbus-6.0.3.jar%2379!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:296) ~[eventbus-6.0.3.jar%2379!/:?]
	at net.minecraft.client.multiplayer.ClientPacketListener.m_5859_(ClientPacketListener.java:1321) ~[client-1.19.2-20220805.130853-srg.jar%23429!/:?]
	at net.minecraft.network.protocol.game.ClientboundUpdateTagsPacket.m_5797_(ClientboundUpdateTagsPacket.java:35) ~[client-1.19.2-20220805.130853-srg.jar%23429!/:?]
	at net.minecraft.network.protocol.game.ClientboundUpdateTagsPacket.m_5797_(ClientboundUpdateTagsPacket.java:11) ~[client-1.19.2-20220805.130853-srg.jar%23429!/:?]
	at net.minecraft.network.protocol.PacketUtils.m_131356_(PacketUtils.java:22) ~[client-1.19.2-20220805.130853-srg.jar%23429!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_6367_(BlockableEventLoop.java:157) ~[client-1.19.2-20220805.130853-srg.jar%23429!/:?]
	at net.minecraft.util.thread.ReentrantBlockableEventLoop.m_6367_(ReentrantBlockableEventLoop.java:23) ~[client-1.19.2-20220805.130853-srg.jar%23429!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_7245_(BlockableEventLoop.java:131) ~[client-1.19.2-20220805.130853-srg.jar%23429!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_18699_(BlockableEventLoop.java:116) ~[client-1.19.2-20220805.130853-srg.jar%23429!/:?]
	at net.minecraft.client.Minecraft.m_91383_(Minecraft.java:1072) ~[client-1.19.2-20220805.130853-srg.jar%23429!/:?]
	at net.minecraft.client.Minecraft.m_91374_(Minecraft.java:700) ~[client-1.19.2-20220805.130853-srg.jar%23429!/:?]
	at net.minecraft.client.main.Main.m_239872_(Main.java:212) ~[client-1.19.2-20220805.130853-srg.jar%23429!/:?]
	at net.minecraft.client.main.Main.main(Main.java:51) ~[client-1.19.2-20220805.130853-srg.jar%23429!/:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77) ~[?:?]
